time,open,high,low,close
2025-05-14 10:15:10,56.112,56.117,56.111,56.117
2025-05-14 10:15:15,56.117,56.121,56.114,56.121
2025-05-14 10:15:20,56.121,56.124,56.119,56.12
2025-05-14 10:15:25,56.12,56.131,56.116,56.131
2025-05-14 10:15:30,56.131,56.132,56.128,56.128
2025-05-14 10:15:35,56.128,56.129,56.126,56.129
2025-05-14 10:15:40,56.129,56.129,56.128,56.129
2025-05-14 10:15:45,56.129,56.13,56.128,56.128
2025-05-14 10:15:50,56.128,56.133,56.127,56.127
2025-05-14 10:15:55,56.126,56.145,56.126,56.145
2025-05-14 10:16:00,56.145,56.145,56.136,56.138
2025-05-14 10:16:05,56.138,56.155,56.136,56.155
2025-05-14 10:16:10,56.155,56.16,56.155,56.159
2025-05-14 10:16:15,56.161,56.163,56.16,56.162
2025-05-14 10:16:20,56.159,56.163,56.158,56.162
2025-05-14 10:16:25,56.162,56.162,56.157,56.16
2025-05-14 10:16:30,56.16,56.161,56.155,56.155
2025-05-14 10:16:35,56.153,56.165,56.152,56.165
2025-05-14 10:16:40,56.166,56.176,56.165,56.176
2025-05-14 10:16:45,56.176,56.178,56.174,56.177
2025-05-14 10:16:50,56.177,56.18,56.177,56.18
2025-05-14 10:16:55,56.179,56.182,56.178,56.178
2025-05-14 10:17:00,56.178,56.191,56.178,56.191
2025-05-14 10:17:05,56.191,56.192,56.185,56.19
2025-05-14 10:17:10,56.19,56.193,56.19,56.193
2025-05-14 10:17:15,56.193,56.198,56.193,56.198
2025-05-14 10:17:20,56.197,56.2,56.195,56.195
2025-05-14 10:17:25,56.195,56.204,56.194,56.203
2025-05-14 10:17:30,56.203,56.203,56.2,56.201
2025-05-14 10:17:35,56.203,56.207,56.198,56.198
2025-05-14 10:17:40,56.198,56.2,56.197,56.2
2025-05-14 10:17:45,56.2,56.211,56.2,56.209
2025-05-14 10:17:50,56.209,56.209,56.2,56.2
2025-05-14 10:17:55,56.202,56.208,56.202,56.207
2025-05-14 10:18:00,56.207,56.207,56.199,56.199
2025-05-14 10:18:05,56.199,56.203,56.199,56.203
2025-05-14 10:18:10,56.203,56.213,56.203,56.211
2025-05-14 10:18:15,56.215,56.22,56.215,56.215
2025-05-14 10:18:20,56.213,56.215,56.208,56.208
2025-05-14 10:18:25,56.208,56.22,56.208,56.22
2025-05-14 10:18:30,56.22,56.226,56.219,56.226
2025-05-14 10:18:35,56.226,56.23,56.226,56.229
2025-05-14 10:18:40,56.23,56.23,56.225,56.225
2025-05-14 10:18:45,56.225,56.225,56.218,56.218
2025-05-14 10:18:50,56.217,56.217,56.213,56.213
2025-05-14 10:18:55,56.213,56.216,56.212,56.212
2025-05-14 10:19:00,56.212,56.214,56.21,56.211
2025-05-14 10:19:05,56.214,56.214,56.211,56.214
2025-05-14 10:19:10,56.215,56.23,56.215,56.228
2025-05-14 10:19:15,56.228,56.231,56.227,56.231
2025-05-14 10:19:20,56.23,56.25,56.23,56.25
2025-05-14 10:19:25,56.25,56.258,56.249,56.258
2025-05-14 10:19:30,56.258,56.26,56.258,56.258
2025-05-14 10:19:35,56.258,56.259,56.255,56.255
2025-05-14 10:19:40,56.255,56.255,56.25,56.25
2025-05-14 10:19:45,56.25,56.253,56.247,56.253
2025-05-14 10:19:50,56.253,56.257,56.253,56.257
2025-05-14 10:19:55,56.257,56.263,56.257,56.263
2025-05-14 10:20:00,56.264,56.271,56.264,56.271
2025-05-14 10:20:05,56.271,56.276,56.268,56.268
2025-05-14 10:20:10,56.269,56.274,56.269,56.273
2025-05-14 10:20:15,56.273,56.275,56.271,56.273
2025-05-14 10:20:20,56.273,56.28,56.273,56.28
2025-05-14 10:20:25,56.28,56.282,56.277,56.279
2025-05-14 10:20:30,56.279,56.279,56.274,56.274
2025-05-14 10:20:35,56.274,56.276,56.273,56.276
2025-05-14 10:20:40,56.275,56.275,56.269,56.27
2025-05-14 10:20:45,56.272,56.275,56.272,56.273
2025-05-14 10:20:50,56.272,56.272,56.267,56.269
2025-05-14 10:20:55,56.269,56.276,56.269,56.273
2025-05-14 10:21:00,56.273,56.274,56.266,56.266
2025-05-14 10:21:05,56.269,56.27,56.259,56.27
2025-05-14 10:21:10,56.27,56.271,56.26,56.26
2025-05-14 10:21:15,56.26,56.263,56.257,56.257
2025-05-14 10:21:20,56.255,56.257,56.251,56.253
2025-05-14 10:21:25,56.253,56.255,56.252,56.255
2025-05-14 10:21:30,56.258,56.265,56.258,56.262
2025-05-14 10:21:35,56.262,56.269,56.262,56.266
2025-05-14 10:21:40,56.266,56.273,56.266,56.273
2025-05-14 10:21:45,56.273,56.275,56.273,56.273
2025-05-14 10:21:50,56.273,56.274,56.263,56.263
2025-05-14 10:21:55,56.263,56.263,56.258,56.259
2025-05-14 10:22:00,56.258,56.258,56.246,56.246
2025-05-14 10:22:05,56.247,56.259,56.246,56.259
