time,open,high,low,close
2025-05-11 07:54:00,294.498,294.499,294.494,294.497
2025-05-11 07:54:05,294.497,294.497,294.493,294.493
2025-05-11 07:54:10,294.491,294.491,294.485,294.488
2025-05-11 07:54:15,294.488,294.491,294.488,294.49
2025-05-11 07:54:20,294.489,294.495,294.489,294.49
2025-05-11 07:54:25,294.49,294.491,294.489,294.49
2025-05-11 07:54:30,294.49,294.491,294.48,294.48
2025-05-11 07:54:35,294.48,294.486,294.48,294.486
2025-05-11 07:54:40,294.486,294.491,294.483,294.491
2025-05-11 07:54:45,294.491,294.491,294.473,294.473
2025-05-11 07:54:50,294.473,294.473,294.466,294.466
2025-05-11 07:54:55,294.466,294.467,294.46,294.46
2025-05-11 07:55:00,294.46,294.46,294.456,294.456
2025-05-11 07:55:05,294.453,294.466,294.453,294.466
2025-05-11 07:55:10,294.466,294.469,294.453,294.453
2025-05-11 07:55:15,294.453,294.456,294.449,294.45
2025-05-11 07:55:20,294.45,294.453,294.45,294.45
2025-05-11 07:55:25,294.448,294.448,294.439,294.439
2025-05-11 07:55:30,294.435,294.439,294.433,294.434
2025-05-11 07:55:35,294.434,294.44,294.434,294.439
2025-05-11 07:55:40,294.439,294.441,294.435,294.44
2025-05-11 07:55:45,294.44,294.442,294.44,294.442
2025-05-11 07:55:50,294.442,294.449,294.439,294.449
2025-05-11 07:55:55,294.449,294.449,294.447,294.447
2025-05-11 07:56:00,294.45,294.452,294.446,294.447
2025-05-11 07:56:05,294.446,294.446,294.444,294.444
2025-05-11 07:56:10,294.444,294.444,294.432,294.432
2025-05-11 07:56:15,294.432,294.447,294.432,294.447
2025-05-11 07:56:20,294.448,294.45,294.446,294.448
2025-05-11 07:56:25,294.445,294.446,294.445,294.446
2025-05-11 07:56:30,294.446,294.454,294.446,294.452
2025-05-11 07:56:35,294.452,294.453,294.45,294.45
2025-05-11 07:56:40,294.45,294.456,294.45,294.454
2025-05-11 07:56:45,294.454,294.455,294.451,294.455
2025-05-11 07:56:50,294.454,294.454,294.451,294.454
2025-05-11 07:56:55,294.454,294.454,294.443,294.443
2025-05-11 07:57:00,294.443,294.443,294.439,294.44
2025-05-11 07:57:05,294.442,294.449,294.441,294.441
2025-05-11 07:57:10,294.438,294.439,294.432,294.434
2025-05-11 07:57:15,294.434,294.436,294.428,294.428
2025-05-11 07:57:20,294.428,294.437,294.427,294.437
2025-05-11 07:57:25,294.437,294.445,294.437,294.439
2025-05-11 07:57:30,294.438,294.439,294.436,294.439
2025-05-11 07:57:35,294.441,294.441,294.434,294.435
2025-05-11 07:57:40,294.435,294.435,294.43,294.431
2025-05-11 07:57:45,294.432,294.434,294.43,294.43
2025-05-11 07:57:50,294.43,294.431,294.428,294.428
2025-05-11 07:57:55,294.43,294.437,294.425,294.425
2025-05-11 07:58:00,294.425,294.425,294.424,294.424
2025-05-11 07:58:05,294.426,294.427,294.425,294.426
2025-05-11 07:58:10,294.426,294.43,294.426,294.428
2025-05-11 07:58:15,294.429,294.432,294.428,294.428
2025-05-11 07:58:20,294.428,294.431,294.428,294.429
2025-05-11 07:58:25,294.429,294.43,294.428,294.43
2025-05-11 07:58:30,294.431,294.431,294.421,294.427
2025-05-11 07:58:35,294.428,294.437,294.428,294.437
2025-05-11 07:58:40,294.437,294.443,294.437,294.443
2025-05-11 07:58:45,294.444,294.444,294.44,294.44
2025-05-11 07:58:50,294.44,294.447,294.44,294.447
2025-05-11 07:58:55,294.447,294.448,294.446,294.448
2025-05-11 07:59:00,294.448,294.448,294.444,294.444
