time,open,high,low,close
2025-05-14 09:57:15,133.045,133.047,133.044,133.046
2025-05-14 09:57:20,133.046,133.052,133.046,133.052
2025-05-14 09:57:25,133.052,133.055,133.048,133.048
2025-05-14 09:57:30,133.048,133.05,133.047,133.05
2025-05-14 09:57:35,133.052,133.058,133.052,133.058
2025-05-14 09:57:40,133.058,133.069,133.058,133.067
2025-05-14 09:57:45,133.067,133.071,133.067,133.068
2025-05-14 09:57:50,133.071,133.08,133.069,133.08
2025-05-14 09:57:55,133.08,133.08,133.076,133.078
2025-05-14 09:58:00,133.078,133.083,133.078,133.082
2025-05-14 09:58:05,133.082,133.085,133.08,133.084
2025-05-14 09:58:10,133.084,133.087,133.071,133.071
2025-05-14 09:58:15,133.074,133.077,133.072,133.072
2025-05-14 09:58:20,133.072,133.072,133.068,133.072
2025-05-14 09:58:25,133.072,133.072,133.065,133.065
2025-05-14 09:58:30,133.065,133.079,133.065,133.079
2025-05-14 09:58:35,133.077,133.078,133.073,133.075
2025-05-14 09:58:40,133.075,133.075,133.065,133.065
2025-05-14 09:58:45,133.065,133.067,133.062,133.063
2025-05-14 09:58:50,133.063,133.067,133.058,133.058
2025-05-14 09:58:55,133.058,133.062,133.056,133.062
2025-05-14 09:59:00,133.062,133.068,133.062,133.068
2025-05-14 09:59:05,133.068,133.068,133.061,133.061
2025-05-14 09:59:10,133.061,133.061,133.056,133.056
2025-05-14 09:59:15,133.056,133.056,133.054,133.054
2025-05-14 09:59:20,133.054,133.061,133.054,133.061
2025-05-14 09:59:25,133.061,133.064,133.061,133.064
2025-05-14 09:59:30,133.064,133.068,133.064,133.064
2025-05-14 09:59:35,133.066,133.068,133.065,133.065
2025-05-14 09:59:40,133.065,133.075,133.065,133.075
2025-05-14 09:59:45,133.075,133.077,133.072,133.072
2025-05-14 09:59:50,133.072,133.078,133.07,133.078
2025-05-14 09:59:55,133.078,133.082,133.078,133.08
2025-05-14 10:00:00,133.08,133.08,133.074,133.074
2025-05-14 10:00:05,133.074,133.076,133.074,133.076
2025-05-14 10:00:10,133.077,133.077,133.072,133.072
2025-05-14 10:00:15,133.072,133.073,133.069,133.073
2025-05-14 10:00:20,133.076,133.079,133.075,133.079
2025-05-14 10:00:25,133.079,133.086,133.074,133.086
2025-05-14 10:00:30,133.086,133.091,133.085,133.09
2025-05-14 10:00:35,133.089,133.089,133.082,133.082
2025-05-14 10:00:40,133.088,133.088,133.084,133.085
2025-05-14 10:00:45,133.087,133.09,133.087,133.09
2025-05-14 10:00:50,133.089,133.09,133.087,133.09
2025-05-14 10:00:55,133.088,133.091,133.085,133.091
2025-05-14 10:01:00,133.086,133.089,133.084,133.089
2025-05-14 10:01:05,133.092,133.093,133.089,133.093
2025-05-14 10:01:10,133.093,133.093,133.081,133.083
2025-05-14 10:01:15,133.082,133.082,133.078,133.079
2025-05-14 10:01:20,133.079,133.08,133.067,133.067
2025-05-14 10:01:25,133.065,133.079,133.065,133.079
2025-05-14 10:01:30,133.079,133.079,133.072,133.072
2025-05-14 10:01:35,133.07,133.076,133.069,133.076
2025-05-14 10:01:40,133.077,133.082,133.077,133.081
2025-05-14 10:01:45,133.082,133.092,133.082,133.09
2025-05-14 10:01:50,133.09,133.092,133.09,133.09
2025-05-14 10:01:55,133.092,133.095,133.092,133.092
2025-05-14 10:02:00,133.091,133.096,133.088,133.09
2025-05-14 10:02:05,133.092,133.095,133.09,133.09
2025-05-14 10:02:10,133.09,133.092,133.089,133.091
2025-05-14 10:02:15,133.091,133.091,133.086,133.088
2025-05-14 10:02:20,133.088,133.093,133.088,133.093
2025-05-14 10:02:25,133.093,133.093,133.089,133.089
2025-05-14 10:02:30,133.089,133.09,133.086,133.088
2025-05-14 10:02:35,133.077,133.077,133.075,133.076
2025-05-14 10:02:40,133.075,133.08,133.075,133.08
2025-05-14 10:02:45,133.079,133.08,133.078,133.08
2025-05-14 10:02:50,133.08,133.084,133.08,133.082
2025-05-14 10:02:55,133.082,133.088,133.082,133.088
2025-05-14 10:03:00,133.087,133.097,133.082,133.097
2025-05-14 10:03:05,133.097,133.098,133.097,133.098
2025-05-14 10:03:10,133.098,133.101,133.089,133.091
2025-05-14 10:03:15,133.091,133.091,133.088,133.09
2025-05-14 10:03:20,133.093,133.096,133.092,133.093
2025-05-14 10:03:25,133.092,133.095,133.09,133.095
2025-05-14 10:03:30,133.095,133.095,133.093,133.094
2025-05-14 10:03:35,133.094,133.094,133.092,133.093
2025-05-14 10:03:40,133.095,133.095,133.093,133.095
2025-05-14 10:03:45,133.095,133.1,133.092,133.092
2025-05-14 10:03:50,133.092,133.092,133.083,133.084
2025-05-14 10:03:55,133.084,133.085,133.077,133.077
2025-05-14 10:04:00,133.072,133.08,133.072,133.08
2025-05-14 10:04:05,133.08,133.081,133.078,133.078
